Time,PosX,PosY,PosZ,VelX,VelY,VelZ,ForceX,ForceY,ForceZ,IncidenceAngle,DistanceAU
11.031,40.296,-180.876,-759.664,-0.486,-20.540,-122.304,-0.088,0.050,-0.224,59.78,7.13769
11.039,40.291,-181.047,-760.684,-0.500,-20.532,-122.342,-0.088,0.050,-0.223,59.81,7.13778
11.048,40.287,-181.218,-761.704,-0.515,-20.523,-122.379,-0.088,0.050,-0.223,59.85,7.13786
11.056,40.283,-181.389,-762.724,-0.530,-20.515,-122.416,-0.088,0.050,-0.222,59.88,7.13795
11.064,40.278,-181.560,-763.744,-0.544,-20.506,-122.453,-0.088,0.050,-0.221,59.92,7.13803
11.073,40.274,-181.731,-764.765,-0.559,-20.498,-122.490,-0.088,0.050,-0.221,59.95,7.13812
11.081,40.269,-181.901,-765.786,-0.574,-20.490,-122.527,-0.088,0.050,-0.220,59.98,7.13820
11.089,40.264,-182.072,-766.807,-0.588,-20.481,-122.563,-0.088,0.050,-0.220,60.02,7.13828
11.098,40.259,-182.243,-767.829,-0.603,-20.473,-122.600,-0.089,0.051,-0.223,60.05,7.13837
11.106,40.254,-182.413,-768.851,-0.618,-20.464,-122.637,-0.089,0.051,-0.222,60.08,7.13845
11.114,40.248,-182.584,-769.873,-0.633,-20.456,-122.674,-0.089,0.051,-0.221,60.12,7.13854
11.123,40.243,-182.754,-770.896,-0.648,-20.447,-122.711,-0.089,0.051,-0.221,60.15,7.13862
11.131,40.237,-182.924,-771.919,-0.662,-20.439,-122.748,-0.089,0.051,-0.220,60.19,7.13871
11.139,40.232,-183.095,-772.942,-0.677,-20.430,-122.785,-0.089,0.051,-0.220,60.22,7.13879
11.148,40.226,-183.265,-773.966,-0.692,-20.422,-122.821,-0.089,0.051,-0.219,60.25,7.13888
11.156,40.220,-183.435,-774.990,-0.707,-20.413,-122.858,-0.089,0.051,-0.219,60.29,7.13896
11.164,40.214,-183.605,-776.014,-0.722,-20.405,-122.894,-0.089,0.051,-0.218,60.32,7.13905
11.173,40.208,-183.775,-777.038,-0.736,-20.396,-122.931,-0.089,0.051,-0.218,60.36,7.13913
11.181,40.202,-183.945,-778.063,-0.751,-20.388,-122.967,-0.089,0.051,-0.217,60.39,7.13922
11.189,40.195,-184.115,-779.088,-0.766,-20.379,-123.003,-0.089,0.051,-0.217,60.42,7.13930
11.198,40.189,-184.284,-780.113,-0.781,-20.371,-123.039,-0.089,0.051,-0.216,60.46,7.13939
11.206,40.182,-184.454,-781.139,-0.796,-20.362,-123.075,-0.089,0.051,-0.216,60.49,7.13947
11.214,40.176,-184.624,-782.165,-0.810,-20.354,-123.111,-0.089,0.051,-0.215,60.52,7.13956
11.223,40.169,-184.793,-783.191,-0.825,-20.345,-123.147,-0.088,0.051,-0.214,60.56,7.13964
11.231,40.162,-184.963,-784.218,-0.840,-20.337,-123.183,-0.088,0.051,-0.214,60.59,7.13973
11.239,40.155,-185.132,-785.245,-0.855,-20.328,-123.218,-0.088,0.051,-0.213,60.63,7.13981
11.248,40.147,-185.301,-786.272,-0.869,-20.320,-123.254,-0.088,0.051,-0.213,60.66,7.13990
11.256,40.140,-185.471,-787.299,-0.884,-20.312,-123.289,-0.088,0.051,-0.212,60.69,7.13998
11.264,40.132,-185.640,-788.327,-0.899,-20.303,-123.325,-0.088,0.051,-0.212,60.73,7.14007
11.273,40.125,-185.809,-789.355,-0.913,-20.295,-123.360,-0.089,0.051,-0.214,60.76,7.14015
11.281,40.117,-185.978,-790.383,-0.928,-20.286,-123.396,-0.089,0.051,-0.214,60.79,7.14024
11.289,40.109,-186.147,-791.412,-0.943,-20.277,-123.432,-0.089,0.051,-0.213,60.83,7.14032
11.298,40.101,-186.316,-792.441,-0.958,-20.269,-123.467,-0.089,0.051,-0.213,60.86,7.14041
11.306,40.093,-186.485,-793.470,-0.973,-20.260,-123.503,-0.089,0.051,-0.212,60.89,7.14049
11.314,40.085,-186.654,-794.499,-0.988,-20.252,-123.538,-0.089,0.051,-0.212,60.93,7.14058
11.323,40.077,-186.822,-795.529,-1.003,-20.243,-123.573,-0.090,0.052,-0.214,60.96,7.14066
11.331,40.068,-186.991,-796.559,-1.018,-20.234,-123.609,-0.089,0.051,-0.211,60.99,7.14075
11.339,40.059,-187.159,-797.590,-1.033,-20.226,-123.644,-0.090,0.052,-0.213,61.03,7.14083
11.348,40.051,-187.328,-798.620,-1.048,-20.217,-123.679,-0.090,0.052,-0.213,61.06,7.14092
11.356,40.042,-187.496,-799.651,-1.063,-20.209,-123.715,-0.090,0.052,-0.212,61.09,7.14100
11.364,40.033,-187.665,-800.683,-1.078,-20.200,-123.750,-0.090,0.052,-0.211,61.13,7.14109
11.373,40.024,-187.833,-801.714,-1.093,-20.191,-123.785,-0.090,0.052,-0.211,61.16,7.14117
11.381,40.015,-188.001,-802.746,-1.108,-20.183,-123.821,-0.090,0.052,-0.210,61.20,7.14126
11.389,40.005,-188.169,-803.778,-1.123,-20.174,-123.856,-0.090,0.052,-0.210,61.23,7.14134
11.398,39.996,-188.337,-804.811,-1.138,-20.165,-123.891,-0.090,0.052,-0.209,61.26,7.14143
11.406,39.986,-188.505,-805.843,-1.153,-20.157,-123.926,-0.090,0.052,-0.209,61.30,7.14151
11.414,39.976,-188.673,-806.876,-1.168,-20.148,-123.960,-0.090,0.052,-0.208,61.33,7.14160
11.423,39.966,-188.841,-807.910,-1.183,-20.139,-123.995,-0.090,0.052,-0.208,61.36,7.14168
11.431,39.956,-189.009,-808.943,-1.198,-20.131,-124.030,-0.090,0.052,-0.207,61.40,7.14177
11.439,39.946,-189.177,-809.977,-1.213,-20.122,-124.064,-0.090,0.052,-0.207,61.43,7.14185
11.448,39.936,-189.344,-811.011,-1.228,-20.113,-124.099,-0.090,0.052,-0.206,61.46,7.14194
11.456,39.926,-189.512,-812.046,-1.243,-20.105,-124.133,-0.090,0.052,-0.206,61.50,7.14203
11.464,39.915,-189.679,-813.081,-1.258,-20.096,-124.167,-0.090,0.052,-0.205,61.53,7.14211
11.473,39.905,-189.847,-814.116,-1.273,-20.087,-124.201,-0.090,0.052,-0.205,61.56,7.14220
11.481,39.894,-190.014,-815.151,-1.288,-20.079,-124.235,-0.089,0.052,-0.204,61.60,7.14228
11.489,39.883,-190.181,-816.187,-1.303,-20.070,-124.269,-0.089,0.052,-0.203,61.63,7.14237
11.498,39.872,-190.348,-817.222,-1.318,-20.062,-124.303,-0.089,0.052,-0.203,61.66,7.14245
11.506,39.861,-190.515,-818.259,-1.332,-20.053,-124.337,-0.089,0.052,-0.202,61.70,7.14254
11.514,39.850,-190.682,-819.295,-1.347,-20.044,-124.371,-0.089,0.052,-0.202,61.73,7.14262
11.523,39.838,-190.849,-820.332,-1.362,-20.036,-124.405,-0.089,0.052,-0.201,61.76,7.14271
11.531,39.827,-191.016,-821.369,-1.377,-20.027,-124.438,-0.090,0.052,-0.204,61.80,7.14279
11.539,39.815,-191.183,-822.406,-1.392,-20.019,-124.472,-0.090,0.052,-0.203,61.83,7.14288
11.548,39.804,-191.350,-823.444,-1.407,-20.010,-124.506,-0.090,0.052,-0.203,61.86,7.14297
11.556,39.792,-191.517,-824.481,-1.422,-20.001,-124.540,-0.090,0.052,-0.202,61.90,7.14305
11.564,39.780,-191.683,-825.520,-1.437,-19.992,-124.573,-0.090,0.052,-0.202,61.93,7.14314
11.573,39.768,-191.850,-826.558,-1.452,-19.984,-124.607,-0.091,0.053,-0.204,61.96,7.14322
11.581,39.755,-192.016,-827.597,-1.468,-19.975,-124.641,-0.091,0.053,-0.203,62.00,7.14331
11.589,39.743,-192.183,-828.636,-1.483,-19.966,-124.675,-0.091,0.053,-0.203,62.03,7.14339
11.598,39.731,-192.349,-829.675,-1.498,-19.957,-124.709,-0.091,0.053,-0.202,62.06,7.14348
11.606,39.718,-192.515,-830.714,-1.513,-19.949,-124.742,-0.091,0.053,-0.202,62.09,7.14356
11.614,39.705,-192.681,-831.754,-1.528,-19.940,-124.776,-0.091,0.053,-0.201,62.13,7.14365
11.623,39.692,-192.847,-832.794,-1.544,-19.931,-124.810,-0.091,0.053,-0.201,62.16,7.14374
11.631,39.679,-193.013,-833.835,-1.559,-19.922,-124.843,-0.091,0.053,-0.200,62.19,7.14382
11.639,39.666,-193.179,-834.875,-1.574,-19.914,-124.876,-0.091,0.053,-0.200,62.23,7.14391
11.648,39.653,-193.345,-835.916,-1.589,-19.905,-124.910,-0.091,0.053,-0.199,62.26,7.14399
11.656,39.640,-193.511,-836.958,-1.604,-19.896,-124.943,-0.091,0.052,-0.199,62.29,7.14408
11.664,39.626,-193.677,-837.999,-1.619,-19.887,-124.976,-0.091,0.052,-0.198,62.33,7.14416
11.673,39.613,-193.842,-839.041,-1.634,-19.879,-125.009,-0.091,0.052,-0.198,62.36,7.14425
11.681,39.599,-194.008,-840.083,-1.650,-19.870,-125.042,-0.092,0.053,-0.200,62.39,7.14434
11.689,39.585,-194.174,-841.125,-1.665,-19.861,-125.075,-0.090,0.052,-0.197,62.43,7.14442
